Sno,Date,Province/State,Country,Last Update,Confirmed,Deaths,Recovered
288,1/28/2020 23:00,Liaoning,Mainland China,1/28/2020 23:00,36.0,0.0,0.0
289,1/28/2020 23:00,Shanxi,Mainland China,1/28/2020 23:00,27.0,0.0,0.0
290,1/28/2020 23:00,Tianjin,Mainland China,1/28/2020 23:00,25.0,0.0,0.0
291,1/28/2020 23:00,Gansu,Mainland China,1/28/2020 23:00,24.0,0.0,0.0
292,1/28/2020 23:00,Inner Mongolia,Mainland China,1/28/2020 23:00,16.0,0.0,0.0
293,1/28/2020 23:00,Xinjiang,Mainland China,1/28/2020 23:00,13.0,0.0,0.0
294,1/28/2020 23:00,Ningxia,Mainland China,1/28/2020 23:00,12.0,0.0,0.0
295,1/28/2020 23:00,Guizhou,Mainland China,1/28/2020 23:00,9.0,0.0,0.0
296,1/28/2020 23:00,Jilin,Mainland China,1/28/2020 23:00,9.0,0.0,0.0
297,1/28/2020 23:00,Hong Kong,Hong Kong,1/28/2020 23:00,8.0,0.0,0.0
298,1/28/2020 23:00,Taiwan,Taiwan,1/28/2020 23:00,8.0,0.0,0.0
299,1/28/2020 23:00,Macau,Macau,1/28/2020 23:00,7.0,0.0,0.0
300,1/28/2020 23:00,Qinghai,Mainland China,1/28/2020 23:00,6.0,0.0,0.0
301,1/28/2020 23:00,Washington,US,1/28/2020 18:00,1.0,0.0,0.0
302,1/28/2020 23:00,Illinois,US,1/28/2020 23:00,1.0,0.0,0.0
303,1/28/2020 23:00,California,US,1/28/2020 23:00,2.0,0.0,0.0
304,1/28/2020 23:00,Arizona,US,1/28/2020 23:00,1.0,0.0,0.0
305,1/28/2020 23:00,,Japan,1/28/2020 23:00,7.0,0.0,1.0
306,1/28/2020 23:00,,Thailand,1/28/2020 23:00,14.0,0.0,5.0
307,1/28/2020 23:00,,South Korea,1/28/2020 23:00,4.0,0.0,0.0
308,1/28/2020 23:00,,Singapore,1/28/2020 23:00,7.0,0.0,0.0
309,1/28/2020 23:00,,Vietnam,1/28/2020 23:00,2.0,0.0,0.0
310,1/28/2020 23:00,,France,1/28/2020 23:00,4.0,0.0,0.0
311,1/28/2020 23:00,,Nepal,1/28/2020 23:00,1.0,0.0,0.0
312,1/28/2020 23:00,,Malaysia,1/28/2020 23:00,7.0,0.0,0.0
313,1/28/2020 23:00,Ontario,Canada,1/28/2020 23:00,1.0,0.0,0.0
314,1/28/2020 23:00,British Columbia,Canada,1/28/2020 23:00,1.0,0.0,0.0
315,1/28/2020 23:00,,Cambodia,1/28/2020 23:00,1.0,0.0,0.0
316,1/28/2020 23:00,,Sri Lanka,1/28/2020 23:00,1.0,0.0,0.0
317,1/28/2020 23:00,New South Wales,Australia,1/28/2020 23:00,4.0,0.0,0.0
318,1/28/2020 23:00,Victoria,Australia,1/28/2020 23:00,1.0,0.0,0.0
319,1/28/2020 23:00,Bavaria,Germany,1/28/2020 23:00,4.0,0.0,0.0
320,1/29/2020 21:00,Hubei,Mainland China,1/29/2020 21:00,4586.0,162.0,90.0
321,1/29/2020 21:00,Zhejiang,Mainland China,1/29/2020 21:00,428.0,0.0,4.0
322,1/29/2020 21:00,Guangdong,Mainland China,1/29/2020 21:00,311.0,0.0,6.0
323,1/29/2020 21:00,Henan,Mainland China,1/29/2020 21:00,278.0,2.0,2.0
324,1/29/2020 21:00,Hunan,Mainland China,1/29/2020 21:00,277.0,0.0,0.0
325,1/29/2020 21:00,Anhui,Mainland China,1/29/2020 21:00,200.0,0.0,2.0
326,1/29/2020 21:00,Chongqing,Mainland China,1/29/2020 21:00,165.0,0.0,1.0
327,1/29/2020 21:00,Jiangxi,Mainland China,1/29/2020 21:00,162.0,0.0,4.0
328,1/29/2020 21:00,Shandong,Mainland China,1/29/2020 21:00,145.0,0.0,1.0
329,1/29/2020 21:00,Sichuan,Mainland China,1/29/2020 21:00,142.0,1.0,1.0
330,1/29/2020 21:00,Jiangsu,Mainland China,1/29/2020 21:00,129.0,0.0,1.0
331,1/29/2020 21:00,Beijing,Mainland China,1/29/2020 21:00,111.0,1.0,4.0
332,1/29/2020 21:00,Shanghai,Mainland China,1/29/2020 21:00,101.0,1.0,5.0
333,1/29/2020 21:00,Fujian,Mainland China,1/29/2020 21:00,101.0,0.0,0.0
334,1/29/2020 21:00,Guangxi,Mainland China,1/29/2020 21:00,78.0,0.0,2.0
335,1/29/2020 21:00,Hebei,Mainland China,1/29/2020 21:00,65.0,1.0,0.0
336,1/29/2020 21:00,Shaanxi,Mainland China,1/29/2020 21:00,56.0,0.0,0.0
337,1/29/2020 21:00,Yunnan,Mainland China,1/29/2020 21:00,55.0,0.0,0.0
338,1/29/2020 21:00,Hainan,Mainland China,1/29/2020 21:00,43.0,1.0,0.0
339,1/29/2020 21:00,Heilongjiang,Mainland China,1/29/2020 21:00,43.0,1.0,0.0
340,1/29/2020 21:00,Liaoning,Mainland China,1/29/2020 21:00,39.0,0.0,1.0
341,1/29/2020 21:00,Shanxi,Mainland China,1/29/2020 21:00,35.0,0.0,1.0
342,1/29/2020 21:00,Tianjin,Mainland China,1/29/2020 21:00,27.0,0.0,0.0
343,1/29/2020 21:00,Gansu,Mainland China,1/29/2020 21:00,26.0,0.0,0.0
344,1/29/2020 21:00,Inner Mongolia,Mainland China,1/29/2020 21:00,16.0,0.0,0.0
345,1/29/2020 21:00,Jilin,Mainland China,1/29/2020 21:00,14.0,0.0,1.0
346,1/29/2020 21:00,Xinjiang,Mainland China,1/29/2020 21:00,14.0,0.0,0.0
347,1/29/2020 21:00,Guizhou,Mainland China,1/29/2020 21:00,12.0,0.0,1.0
348,1/29/2020 21:00,Ningxia,Mainland China,1/29/2020 21:00,12.0,0.0,0.0
349,1/29/2020 21:00,Hong Kong,Hong Kong,1/29/2020 21:00,10.0,0.0,0.0
350,1/29/2020 21:00,Taiwan,Taiwan,1/29/2020 21:00,8.0,0.0,0.0
351,1/29/2020 21:00,Macau,Macau,1/29/2020 21:00,7.0,0.0,0.0
352,1/29/2020 21:00,Qinghai,Mainland China,1/29/2020 21:00,6.0,0.0,0.0
353,1/29/2020 21:00,Tibet,Mainland China,1/29/2020 21:00,1.0,0.0,0.0
354,1/29/2020 21:00,Washington,US,1/29/2020 21:00,1.0,0.0,0.0
355,1/29/2020 21:00,Illinois,US,1/29/2020 21:00,1.0,0.0,0.0
356,1/29/2020 21:00,California,US,1/29/2020 21:00,2.0,0.0,0.0
357,1/29/2020 21:00,Arizona,US,1/29/2020 21:00,1.0,0.0,0.0
358,1/29/2020 21:00,,Japan,1/29/2020 21:00,11.0,0.0,1.0
359,1/29/2020 21:00,,Thailand,1/29/2020 21:00,14.0,0.0,5.0
360,1/29/2020 21:00,,South Korea,1/29/2020 21:00,4.0,0.0,0.0
361,1/29/2020 21:00,,Singapore,1/29/2020 21:00,10.0,0.0,0.0
362,1/29/2020 21:00,,Vietnam,1/29/2020 21:00,2.0,0.0,0.0
363,1/29/2020 21:00,,France,1/29/2020 21:00,5.0,0.0,0.0
364,1/29/2020 21:00,,Nepal,1/29/2020 21:00,1.0,0.0,0.0
365,1/29/2020 21:00,,Malaysia,1/29/2020 21:00,7.0,0.0,0.0
366,1/29/2020 21:00,Ontario,Canada,1/29/2020 21:00,2.0,0.0,0.0
367,1/29/2020 21:00,British Columbia,Canada,1/29/2020 21:00,1.0,0.0,0.0
368,1/29/2020 21:00,,Cambodia,1/29/2020 21:00,1.0,0.0,0.0
369,1/29/2020 21:00,,Sri Lanka,1/29/2020 21:00,1.0,0.0,0.0
370,1/29/2020 21:00,New South Wales,Australia,1/29/2020 21:00,4.0,0.0,0.0
371,1/29/2020 21:00,Victoria,Australia,1/29/2020 21:00,2.0,0.0,0.0
372,1/29/2020 21:00,Queensland,Australia,1/29/2020 21:00,1.0,0.0,0.0
373,1/29/2020 21:00,Bavaria,Germany,1/29/2020 21:00,4.0,0.0,0.0
374,1/29/2020 21:00,,Finland,1/29/2020 21:00,1.0,0.0,0.0
375,1/29/2020 21:00,,United Arab Emirates,1/29/2020 21:00,4.0,0.0,0.0
376,1/30/2020 21:30,Hubei,Mainland China,1/30/2020 21:30,5806.0,204.0,116.0
377,1/30/2020 21:30,Zhejiang,Mainland China,1/30/2020 21:30,537.0,0.0,9.0
378,1/30/2020 21:30,Guangdong,Mainland China,1/30/2020 21:30,393.0,0.0,11.0
379,1/30/2020 21:30,Henan,Mainland China,1/30/2020 21:30,352.0,2.0,3.0
380,1/30/2020 21:30,Hunan,Mainland China,1/30/2020 21:30,332.0,0.0,2.0
381,1/30/2020 21:30,Jiangxi,Mainland China,1/30/2020 21:30,240.0,0.0,7.0
382,1/30/2020 21:30,Anhui,Mainland China,1/30/2020 21:30,237.0,0.0,3.0
383,1/30/2020 21:30,Chongqing,Mainland China,1/30/2020 21:30,206.0,0.0,1.0
384,1/30/2020 21:30,Shandong,Mainland China,1/30/2020 21:30,178.0,0.0,2.0
385,1/30/2020 21:30,Sichuan,Mainland China,1/30/2020 21:30,177.0,1.0,1.0
386,1/30/2020 21:30,Jiangsu,Mainland China,1/30/2020 21:30,168.0,0.0,2.0
387,1/30/2020 21:30,Shanghai,Mainland China,1/30/2020 21:30,128.0,1.0,9.0
388,1/30/2020 21:30,Beijing,Mainland China,1/30/2020 21:30,121.0,1.0,5.0
389,1/30/2020 21:30,Fujian,Mainland China,1/30/2020 21:30,101.0,0.0,0.0
390,1/30/2020 21:30,Guangxi,Mainland China,1/30/2020 21:30,87.0,0.0,2.0
391,1/30/2020 21:30,Hebei,Mainland China,1/30/2020 21:30,82.0,1.0,0.0
392,1/30/2020 21:30,Yunnan,Mainland China,1/30/2020 21:30,76.0,0.0,0.0
393,1/30/2020 21:30,Shaanxi,Mainland China,1/30/2020 21:30,87.0,0.0,0.0
394,1/30/2020 21:30,Heilongjiang,Mainland China,1/30/2020 21:30,59.0,2.0,0.0
395,1/30/2020 21:30,Hainan,Mainland China,1/30/2020 21:30,50.0,1.0,1.0
396,1/30/2020 21:30,Liaoning,Mainland China,1/30/2020 21:30,45.0,0.0,1.0
397,1/30/2020 21:30,Shanxi,Mainland China,1/30/2020 21:30,39.0,0.0,1.0
398,1/30/2020 21:30,Tianjin,Mainland China,1/30/2020 21:30,32.0,0.0,0.0
399,1/30/2020 21:30,Gansu,Mainland China,1/30/2020 21:30,29.0,0.0,0.0
400,1/30/2020 21:30,Ningxia,Mainland China,1/30/2020 21:30,21.0,0.0,1.0
401,1/30/2020 21:30,Inner Mongolia,Mainland China,1/30/2020 21:30,20.0,0.0,0.0
402,1/30/2020 21:30,Xinjiang,Mainland China,1/30/2020 21:30,17.0,0.0,0.0
403,1/30/2020 21:30,Guizhou,Mainland China,1/30/2020 21:30,15.0,0.0,1.0
404,1/30/2020 21:30,Jilin,Mainland China,1/30/2020 21:30,14.0,0.0,1.0
405,1/30/2020 21:30,Hong Kong,Hong Kong,1/30/2020 21:30,12.0,0.0,0.0
406,1/30/2020 21:30,Taiwan,Taiwan,1/30/2020 21:30,9.0,0.0,0.0
407,1/30/2020 21:30,Qinghai,Mainland China,1/30/2020 21:30,8.0,0.0,0.0
408,1/30/2020 21:30,Macau,Macau,1/30/2020 21:30,7.0,0.0,0.0
409,1/30/2020 21:30,Tibet,Mainland China,1/30/2020 21:30,1.0,0.0,0.0
410,1/30/2020 21:30,Washington,US,1/30/2020 21:30,1.0,0.0,0.0
411,1/30/2020 21:30,Illinois,US,1/30/2020 21:30,2.0,0.0,0.0
412,1/30/2020 21:30,California,US,1/30/2020 21:30,2.0,0.0,0.0
413,1/30/2020 21:30,Arizona,US,1/30/2020 21:30,1.0,0.0,0.0
414,1/30/2020 21:30,,Japan,1/30/2020 21:30,11.0,0.0,1.0
415,1/30/2020 21:30,,Thailand,1/30/2020 21:30,14.0,0.0,5.0
416,1/30/2020 21:30,,South Korea,1/30/2020 21:30,6.0,0.0,0.0
417,1/30/2020 21:30,,Singapore,1/30/2020 21:30,10.0,0.0,0.0
418,1/30/2020 21:30,,Vietnam,1/30/2020 21:30,2.0,0.0,0.0
419,1/30/2020 21:30,,France,1/30/2020 21:30,5.0,0.0,0.0
420,1/30/2020 21:30,,Nepal,1/30/2020 21:30,1.0,0.0,0.0
421,1/30/2020 21:30,,Malaysia,1/30/2020 21:30,8.0,0.0,0.0
422,1/30/2020 21:30,Ontario,Canada,1/30/2020 21:30,2.0,0.0,0.0
423,1/30/2020 21:30,British Columbia,Canada,1/30/2020 21:30,1.0,0.0,0.0
424,1/30/2020 21:30,,Cambodia,1/30/2020 21:30,1.0,0.0,0.0
425,1/30/2020 21:30,,Sri Lanka,1/30/2020 21:30,1.0,0.0,0.0
426,1/30/2020 21:30,New South Wales,Australia,1/30/2020 21:30,4.0,0.0,2.0
427,1/30/2020 21:30,Victoria,Australia,1/30/2020 21:30,2.0,0.0,0.0
428,1/30/2020 21:30,Queensland,Australia,1/30/2020 21:30,3.0,0.0,0.0
429,1/30/2020 21:30,Bavaria,Germany,1/30/2020 21:30,4.0,0.0,0.0
430,1/30/2020 21:30,,Finland,1/30/2020 21:30,1.0,0.0,0.0
431,1/30/2020 21:30,,United Arab Emirates,1/30/2020 21:30,4.0,0.0,0.0
432,1/30/2020 21:30,,Philippines,1/30/2020 21:30,1.0,0.0,0.0
433,1/30/2020 21:30,,India,1/30/2020 21:30,1.0,0.0,0.0
434,1/30/2020 21:30,,Italy,1/30/2020 21:30,2.0,0.0,0.0
435,1/31/2020 19:00,Hubei,Mainland China,1/31/2020 19:00,7153.0,249.0,169.0
436,1/31/2020 19:00,Zhejiang,Mainland China,1/31/2020 19:00,537.0,0.0,14.0
437,1/31/2020 19:00,Guangdong,Mainland China,1/31/2020 19:00,436.0,0.0,10.0
438,1/31/2020 19:00,Henan,Mainland China,1/31/2020 19:00,352.0,2.0,3.0
439,1/31/2020 19:00,Hunan,Mainland China,1/31/2020 19:00,332.0,0.0,3.0
440,1/31/2020 19:00,Jiangxi,Mainland China,1/31/2020 19:00,240.0,0.0,7.0
441,1/31/2020 19:00,Chongqing,Mainland China,1/31/2020 19:00,238.0,1.0,1.0
442,1/31/2020 19:00,Anhui,Mainland China,1/31/2020 19:00,237.0,0.0,3.0
443,1/31/2020 19:00,Shandong,Mainland China,1/31/2020 19:00,184.0,0.0,2.0
444,1/31/2020 19:00,Sichuan,Mainland China,1/31/2020 19:00,177.0,1.0,1.0
445,1/31/2020 19:00,Jiangsu,Mainland China,1/31/2020 19:00,168.0,0.0,5.0
446,1/31/2020 19:00,Shanghai,Mainland China,1/31/2020 19:00,153.0,1.0,9.0
447,1/31/2020 19:00,Beijing,Mainland China,1/31/2020 19:00,139.0,1.0,5.0
448,1/31/2020 19:00,Fujian,Mainland China,1/31/2020 19:00,120.0,0.0,0.0
449,1/31/2020 19:00,Hebei,Mainland China,1/31/2020 19:00,96.0,1.0,0.0
450,1/31/2020 19:00,Guangxi,Mainland China,1/31/2020 19:00,88.0,0.0,2.0
451,1/31/2020 19:00,Shaanxi,Mainland China,1/31/2020 19:00,87.0,0.0,0.0
452,1/31/2020 19:00,Yunnan,Mainland China,1/31/2020 19:00,83.0,0.0,1.0
453,1/31/2020 19:00,Liaoning,Mainland China,1/31/2020 19:00,60.0,0.0,1.0
454,1/31/2020 19:00,Heilongjiang,Mainland China,1/31/2020 19:00,59.0,2.0,0.0
455,1/31/2020 19:00,Hainan,Mainland China,1/31/2020 19:00,58.0,1.0,1.0
456,1/31/2020 19:00,Shanxi,Mainland China,1/31/2020 19:00,47.0,0.0,1.0
457,1/31/2020 19:00,Gansu,Mainland China,1/31/2020 19:00,35.0,0.0,0.0
458,1/31/2020 19:00,Tianjin,Mainland China,1/31/2020 19:00,32.0,0.0,0.0
459,1/31/2020 19:00,Guizhou,Mainland China,1/31/2020 19:00,29.0,0.0,2.0
460,1/31/2020 19:00,Ningxia,Mainland China,1/31/2020 19:00,21.0,0.0,1.0
461,1/31/2020 19:00,Inner Mongolia,Mainland China,1/31/2020 19:00,20.0,0.0,0.0
462,1/31/2020 19:00,Xinjiang,Mainland China,1/31/2020 19:00,17.0,0.0,0.0
463,1/31/2020 19:00,Jilin,Mainland China,1/31/2020 19:00,14.0,0.0,1.0
464,1/31/2020 19:00,Hong Kong,Hong Kong,1/31/2020 19:00,13.0,0.0,0.0
465,1/31/2020 19:00,Taiwan,Taiwan,1/31/2020 19:00,10.0,0.0,0.0
466,1/31/2020 19:00,Qinghai,Mainland China,1/31/2020 19:00,8.0,0.0,0.0
467,1/31/2020 19:00,Macau,Macau,1/31/2020 19:00,7.0,0.0,0.0
468,1/31/2020 19:00,Tibet,Mainland China,1/31/2020 19:00,1.0,0.0,0.0
469,1/31/2020 19:00,Washington,US,1/31/2020 19:00,1.0,0.0,0.0
470,1/31/2020 19:00,Illinois,US,1/31/2020 19:00,2.0,0.0,0.0
471,1/31/2020 19:00,California,US,1/31/2020 19:00,3.0,0.0,0.0
472,1/31/2020 19:00,Arizona,US,1/31/2020 19:00,1.0,0.0,0.0
473,1/31/2020 19:00,,Japan,1/31/2020 19:00,17.0,0.0,1.0
474,1/31/2020 19:00,,Thailand,1/31/2020 19:00,19.0,0.0,7.0
475,1/31/2020 19:00,,South Korea,1/31/2020 19:00,11.0,0.0,0.0
476,1/31/2020 19:00,,Singapore,1/31/2020 19:00,16.0,0.0,0.0
477,1/31/2020 19:00,,Vietnam,1/31/2020 19:00,2.0,0.0,0.0
478,1/31/2020 19:00,,France,1/31/2020 19:00,6.0,0.0,0.0
479,1/31/2020 19:00,,Nepal,1/31/2020 19:00,1.0,0.0,0.0
480,1/31/2020 19:00,,Malaysia,1/31/2020 19:00,8.0,0.0,0.0
481,1/31/2020 19:00,Ontario,Canada,1/31/2020 19:00,2.0,0.0,0.0
482,1/31/2020 19:00,British Columbia,Canada,1/31/2020 19:00,1.0,0.0,0.0
483,1/31/2020 19:00,,Cambodia,1/31/2020 19:00,1.0,0.0,0.0
484,1/31/2020 19:00,,Sri Lanka,1/31/2020 19:00,1.0,0.0,0.0
485,1/31/2020 19:00,New South Wales,Australia,1/31/2020 19:00,4.0,0.0,2.0
486,1/31/2020 19:00,Victoria,Australia,1/31/2020 19:00,2.0,0.0,0.0
487,1/31/2020 19:00,Queensland,Australia,1/31/2020 19:00,3.0,0.0,0.0
488,1/31/2020 19:00,Bavaria,Germany,1/31/2020 19:00,7.0,0.0,0.0
489,1/31/2020 19:00,,Finland,1/31/2020 19:00,1.0,0.0,0.0
490,1/31/2020 19:00,,United Arab Emirates,1/31/2020 19:00,4.0,0.0,0.0
491,1/31/2020 19:00,,Philippines,1/31/2020 19:00,1.0,0.0,0.0
492,1/31/2020 19:00,,India,1/31/2020 19:00,1.0,0.0,0.0
493,1/31/2020 19:00,,Italy,1/31/2020 19:00,2.0,0.0,0.0
494,1/31/2020 19:00,,Sweden,1/31/2020 19:00,1.0,0.0,0.0
495,1/31/2020 19:00,,Russia,1/31/2020 19:00,2.0,0.0,0.0
496,1/31/2020 19:00,,Spain,1/31/2020 19:00,1.0,0.0,0.0
497,1/31/2020 19:00,,UK,1/31/2020 19:00,2.0,0.0,0.0
